C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD                          
EFB7  05 EA     ORA $EA = 00                    A:B3 X:FF Y:FF P:E4 SP:F5                          
EFB9  EA        NOP                             A:B3 X:FF Y:FF P:E4 SP:F5                          
EFBA  08        PHP                             A:B3 X:FF Y:FF P:E4 SP:F5                          
EFBB  48        PHA                             A:B3 X:FF Y:FF P:E4 SP:F4                          
EFBC  A0 CE     LDY #$CE                        A:B3 X:FF Y:FF P:E4 SP:F3                          
EFBE  68        PLA                             A:B3 X:FF Y:CE P:E4 SP:F3                          
EFBF  28        PLP                             A:B3 X:FF Y:CE P:E4 SP:F4                          
EFC0  20 81 FA  JSR $FA81                       A:B3 X:FF Y:CE P:E4 SP:F5                          
FA81  50 63     BVC $FAE6                       A:B3 X:FF Y:CE P:E4 SP:F3                          
FA83  90 61     BCC $FAE6                       A:B3 X:FF Y:CE P:E4 SP:F3                          
FAE6  84 00     STY $00 = CD                    A:B3 X:FF Y:CE P:E4 SP:F3                          
FAE8  60        RTS                             A:B3 X:FF Y:CE P:E4 SP:F3                          
EFC3  AD 47 06  LDA $0647                       A:B3 X:FF Y:CE P:E4 SP:F5                          
EFC6  C9 4A     CMP #$4A                        A:A5 X:FF Y:CE P:E4 SP:F5                          
EFC8  F0 02     BEQ $EFCC                       A:A5 X:FF Y:CE P:65 SP:F5                          
EFCA  84 00     STY $00 = CE                    A:A5 X:FF Y:CE P:65 SP:F5                          
EFCC  A0 FF     LDY #$FF                        A:A5 X:FF Y:CE P:65 SP:F5                          
EFCE  A9 29     LDA #$29                        A:A5 X:FF Y:FF P:E5 SP:F5                          
EFD0  8D 47 06  STA $0647                       A:29 X:FF Y:FF P:65 SP:F5                          
EFD3  20 8C FA  JSR $FA8C                       A:29 X:FF Y:FF P:65 SP:F5                          
FA8C  B8        CLV                             A:29 X:FF Y:FF P:65 SP:F3                          
FA8D  18        CLC                             A:29 X:FF Y:FF P:25 SP:F3                          
FA8E  A9 C3     LDA #$C3                        A:29 X:FF Y:FF P:24 SP:F3                          
FA90  60        RTS                             A:C3 X:FF Y:FF P:A4 SP:F3                          
EFD6  1B        ???                             A:C3 X:FF Y:FF P:A4 SP:F5                          
EFD7  48        PHA                             A:C3 X:FF Y:FF P:A4 SP:F5                          
EFD8  05 EA     ORA $EA = 00                    A:C3 X:FF Y:FF P:A4 SP:F4                          
EFDA  EA        NOP                             A:C3 X:FF Y:FF P:A4 SP:F4                          
EFDB  08        PHP                             A:C3 X:FF Y:FF P:A4 SP:F4                          
EFDC  48        PHA                             A:C3 X:FF Y:FF P:A4 SP:F3                          
EFDD  A0 CF     LDY #$CF                        A:C3 X:FF Y:FF P:A4 SP:F2                          
EFDF  68        PLA                             A:C3 X:FF Y:CF P:A4 SP:F2                          
EFE0  28        PLP                             A:C3 X:FF Y:CF P:A4 SP:F3                          
EFE1  20 91 FA  JSR $FA91                       A:C3 X:FF Y:CF P:A4 SP:F4                          
FA91  70 53     BVS $FAE6                       A:C3 X:FF Y:CF P:A4 SP:F2                          
FA93  F0 51     BEQ $FAE6                       A:C3 X:FF Y:CF P:A4 SP:F2                          
FA95  10 4F     BPL $FAE6                       A:C3 X:FF Y:CF P:A4 SP:F2                          
FA97  B0 4D     BCS $FAE6                       A:C3 X:FF Y:CF P:A4 SP:F2                          
FA99  C9 D3     CMP #$D3                        A:C3 X:FF Y:CF P:A4 SP:F2                          
FA9B  D0 49     BNE $FAE6                       A:C3 X:FF Y:CF P:A4 SP:F2                          
FAE6  84 00     STY $00 = CE                    A:C3 X:FF Y:CF P:A4 SP:F2                          
FAE8  60        RTS                             A:C3 X:FF Y:CF P:A4 SP:F2                          
EFE4  AD 47 06  LDA $0647                       A:C3 X:FF Y:CF P:A4 SP:F4                          
EFE7  C9 52     CMP #$52                        A:29 X:FF Y:CF P:24 SP:F4                          
EFE9  F0 02     BEQ $EFED                       A:29 X:FF Y:CF P:A4 SP:F4                          
EFEB  84 00     STY $00 = CF                    A:29 X:FF Y:CF P:A4 SP:F4                          
EFED  A0 FF     LDY #$FF                        A:29 X:FF Y:CF P:A4 SP:F4                          
EFEF  A9 37     LDA #$37                        A:29 X:FF Y:FF P:A4 SP:F4                          
EFF1  8D 47 06  STA $0647                       A:37 X:FF Y:FF P:24 SP:F4                          
EFF4  20 9E FA  JSR $FA9E                       A:37 X:FF Y:FF P:24 SP:F4                          
FA9E  24 01     BIT $01 = 60                    A:37 X:FF Y:FF P:24 SP:F2                          
FAA0  38        SEC                             A:37 X:FF Y:FF P:64 SP:F2                          
FAA1  A9 10     LDA #$10                        A:37 X:FF Y:FF P:65 SP:F2                          
FAA3  60        RTS                             A:10 X:FF Y:FF P:65 SP:F2                          
EFF7  1B        ???                             A:10 X:FF Y:FF P:65 SP:F4                          
EFF8  48        PHA                             A:10 X:FF Y:FF P:65 SP:F4                          
EFF9  05 EA     ORA $EA = 00                    A:10 X:FF Y:FF P:65 SP:F3                          
EFFB  EA        NOP                             A:10 X:FF Y:FF P:65 SP:F3                          
EFFC  08        PHP                             A:10 X:FF Y:FF P:65 SP:F3                          
EFFD  48        PHA                             A:10 X:FF Y:FF P:65 SP:F2                          
EFFE  A0 D0     LDY #$D0                        A:10 X:FF Y:FF P:65 SP:F1                          
F000  68        PLA                             A:10 X:FF Y:D0 P:E5 SP:F1                          
F001  28        PLP                             A:10 X:FF Y:D0 P:65 SP:F2                          
F002  20 A4 FA  JSR $FAA4                       A:10 X:FF Y:D0 P:65 SP:F3                          
FAA4  50 40     BVC $FAE6                       A:10 X:FF Y:D0 P:65 SP:F1                          
FAA6  F0 3E     BEQ $FAE6                       A:10 X:FF Y:D0 P:65 SP:F1                          
FAA8  30 3C     BMI $FAE6                       A:10 X:FF Y:D0 P:65 SP:F1                          
FAAA  B0 3A     BCS $FAE6                       A:10 X:FF Y:D0 P:65 SP:F1                          
FAE6  84 00     STY $00 = CF                    A:10 X:FF Y:D0 P:65 SP:F1                          
FAE8  60        RTS                             A:10 X:FF Y:D0 P:65 SP:F1                          
F005  AD 47 06  LDA $0647                       A:10 X:FF Y:D0 P:65 SP:F3                          
F008  C9 6E     CMP #$6E                        A:37 X:FF Y:D0 P:65 SP:F3                          
F00A  F0 02     BEQ $F00E                       A:37 X:FF Y:D0 P:E4 SP:F3                          
F00C  84 00     STY $00 = D0                    A:37 X:FF Y:D0 P:E4 SP:F3                          
F00E  A0 D1     LDY #$D1                        A:37 X:FF Y:D0 P:E4 SP:F3                          
F010  A2 FF     LDX #$FF                        A:37 X:FF Y:D1 P:E4 SP:F3                          
F012  A9 A5     LDA #$A5                        A:37 X:FF Y:D1 P:E4 SP:F3                          
F014  8D 47 06  STA $0647                       A:A5 X:FF Y:D1 P:E4 SP:F3                          
F017  20 7B FA  JSR $FA7B                       A:A5 X:FF Y:D1 P:E4 SP:F3                          
FA7B  24 01     BIT $01 = 60                    A:A5 X:FF Y:D1 P:E4 SP:F1                          
FA7D  18        CLC                             A:A5 X:FF Y:D1 P:64 SP:F1                          
FA7E  A9 B3     LDA #$B3                        A:A5 X:FF Y:D1 P:64 SP:F1                          
FA80  60        RTS                             A:B3 X:FF Y:D1 P:E4 SP:F1                          
F01A  1F        ???                             A:B3 X:FF Y:D1 P:E4 SP:F3                          
F01B  48        PHA                             A:B3 X:FF Y:D1 P:E4 SP:F3                          
F01C  05 EA     ORA $EA = 00                    A:B3 X:FF Y:D1 P:E4 SP:F2                          
F01E  EA        NOP                             A:B3 X:FF Y:D1 P:E4 SP:F2                          
F01F  EA        NOP                             A:B3 X:FF Y:D1 P:E4 SP:F2                          
F020  EA        NOP                             A:B3 X:FF Y:D1 P:E4 SP:F2                          
F021  20 81 FA  JSR $FA81                       A:B3 X:FF Y:D1 P:E4 SP:F2                          
FA81  50 63     BVC $FAE6                       A:B3 X:FF Y:D1 P:E4 SP:F0                          
FA83  90 61     BCC $FAE6                       A:B3 X:FF Y:D1 P:E4 SP:F0                          
FAE6  84 00     STY $00 = D0                    A:B3 X:FF Y:D1 P:E4 SP:F0                          
FAE8  60        RTS                             A:B3 X:FF Y:D1 P:E4 SP:F0                          
F024  AD 47 06  LDA $0647                       A:B3 X:FF Y:D1 P:E4 SP:F2                          
F027  C9 4A     CMP #$4A                        A:A5 X:FF Y:D1 P:E4 SP:F2                          
F029  F0 02     BEQ $F02D                       A:A5 X:FF Y:D1 P:65 SP:F2                          
F02B  84 00     STY $00 = D1                    A:A5 X:FF Y:D1 P:65 SP:F2                          
F02D  C8        INY                             A:A5 X:FF Y:D1 P:65 SP:F2                          
F02E  A9 29     LDA #$29                        A:A5 X:FF Y:D2 P:E5 SP:F2                          
F030  8D 47 06  STA $0647                       A:29 X:FF Y:D2 P:65 SP:F2                          
F033  20 8C FA  JSR $FA8C                       A:29 X:FF Y:D2 P:65 SP:F2                          
FA8C  B8        CLV                             A:29 X:FF Y:D2 P:65 SP:F0                          
FA8D  18        CLC                             A:29 X:FF Y:D2 P:25 SP:F0                          
FA8E  A9 C3     LDA #$C3                        A:29 X:FF Y:D2 P:24 SP:F0                          
FA90  60        RTS                             A:C3 X:FF Y:D2 P:A4 SP:F0                          
F036  1F        ???                             A:C3 X:FF Y:D2 P:A4 SP:F2                          
F037  48        PHA                             A:C3 X:FF Y:D2 P:A4 SP:F2                          
F038  05 EA     ORA $EA = 00                    A:C3 X:FF Y:D2 P:A4 SP:F1                          
F03A  EA        NOP                             A:C3 X:FF Y:D2 P:A4 SP:F1                          
F03B  EA        NOP                             A:C3 X:FF Y:D2 P:A4 SP:F1                          
F03C  EA        NOP                             A:C3 X:FF Y:D2 P:A4 SP:F1                          
F03D  20 91 FA  JSR $FA91                       A:C3 X:FF Y:D2 P:A4 SP:F1                          
FA91  70 53     BVS $FAE6                       A:C3 X:FF Y:D2 P:A4 SP:EF                          
FA93  F0 51     BEQ $FAE6                       A:C3 X:FF Y:D2 P:A4 SP:EF                          
FA95  10 4F     BPL $FAE6                       A:C3 X:FF Y:D2 P:A4 SP:EF                          
FA97  B0 4D     BCS $FAE6                       A:C3 X:FF Y:D2 P:A4 SP:EF                          
FA99  C9 D3     CMP #$D3                        A:C3 X:FF Y:D2 P:A4 SP:EF                          
FA9B  D0 49     BNE $FAE6                       A:C3 X:FF Y:D2 P:A4 SP:EF                          
FAE6  84 00     STY $00 = D1                    A:C3 X:FF Y:D2 P:A4 SP:EF                          
FAE8  60        RTS                             A:C3 X:FF Y:D2 P:A4 SP:EF                          
F040  AD 47 06  LDA $0647                       A:C3 X:FF Y:D2 P:A4 SP:F1                          
F043  C9 52     CMP #$52                        A:29 X:FF Y:D2 P:24 SP:F1                          
F045  F0 02     BEQ $F049                       A:29 X:FF Y:D2 P:A4 SP:F1                          
F047  84 00     STY $00 = D2                    A:29 X:FF Y:D2 P:A4 SP:F1                          
F049  C8        INY                             A:29 X:FF Y:D2 P:A4 SP:F1                          
F04A  A9 37     LDA #$37                        A:29 X:FF Y:D3 P:A4 SP:F1                          
